DIP-6336N YHR044C 
DIP-6335N YIL017C 
DIP-6334N YHR214W-A 
DIP-6333N YLR336C 
DIP-6332N YNL040W 
DIP-6331N YER123W 
DIP-6330N YDR359C 
DIP-6329N YDL040C 
DIP-6328N YGR094W 
DIP-6327N YOR386W 
DIP-6326N YGR103W 
DIP-6325N YGR175C 
DIP-6324N YDR243C 
DIP-6323N YPL226W 
DIP-6322N YBR063C 
DIP-6321N YLR219W 
DIP-6320N YML091C 
DIP-6319N YGR161C 
DIP-6317N YOL077C 
DIP-6316N YKL161C 
DIP-6315N YJR139C 
DIP-6314N YEL055C 
DIP-6313N YMR304W 
DIP-6312N YJL197W 
DIP-6311N YBR083W 
DIP-6310N YPR164W 
DIP-6309N YGL020C 
DIP-6308N YMR318C 
DIP-6307N YBR280C 
DIP-6306N YKL140W 
DIP-6305N YHR064C 
DIP-6304N YDL080C 
DIP-6303N YDR049W 
DIP-6302N YPL029W 
DIP-6301N YMR137C 
DIP-6299N YER070W 
DIP-6298N YAL002W 
DIP-6297N YHR154W 
DIP-6296N YBR208C 
DIP-6295N YOL100W 
DIP-6294N YDL060W 
DIP-6293N YOR042W 
DIP-6292N YOR086C 
DIP-6291N YER006W 
DIP-6290N YKR001C 
DIP-6289N YBR085W 
DIP-6288N YMR120C 
DIP-6287N YNL238W 
DIP-6286N YOR335C 
DIP-6285N YLR106C 
DIP-6284N YER066C-A 
DIP-6283N YDR181C 
DIP-6282N YDL007W 
DIP-6281N YPR112C 
DIP-6280N YOR081C 
DIP-6278N YNR033W 
DIP-6277N YLR450W 
DIP-6276N YLR096W 
DIP-6275N YKR023W 
DIP-6274N YKL213C 
DIP-6273N YKL105C 
DIP-6272N YIL156W 
DIP-6271N YIL095W 
DIP-6270N YGR070W 
DIP-6269N;DIP-6839N YAR042W 
DIP-6268N YAL031C 
DIP-6267N YAL017W 
DIP-6266N YDR138W 
DIP-6265N YNL139C 
DIP-6264N YOR063W 
DIP-6263N YMR131C 
DIP-6262N YDR213W 
DIP-6261N YGR021W 
DIP-6260N YKL152C 
DIP-6258N YCL034W 
DIP-6257N YPR154W 
DIP-6251N YKR066C 
DIP-61727N YOL071W 
DIP-61576N YOR152C 
DIP-612N YOR116C 
DIP-611N YDL140C 
DIP-610N YGL070C 
DIP-60N YGR040W 
DIP-5992N YER008C 
DIP-598N YLR182W 
DIP-5989N YCR073C 
DIP-597N YOL004W 
DIP-596N YDL042C 
DIP-59642N YDL160C-A 
DIP-59641N YOL086W-A 
DIP-595N YLR442C 
DIP-5959N YGR233C 
DIP-5956N YMR168C 
DIP-5955N YGR140W 
DIP-5951N YLR228C 
DIP-5950N YIL129C 
DIP-594N YML051W 
DIP-5949N YML059C 
DIP-5948N YHR103W 
DIP-5947N YDR443C 
DIP-5946N YFL028C 
DIP-5945N YKR036C 
DIP-5944N YNL068C 
DIP-593N YPL248C 
DIP-592N YGL115W 
DIP-5928N YAL051W 
DIP-5927N YDR457W 
DIP-5926N YLR010C 
DIP-5925N YDL190C 
DIP-5924N YMR012W 
DIP-5923N YIR004W 
DIP-5922N YAL013W 
DIP-591N YEL009C 
DIP-5917N YLR316C 
DIP-5916N YPR161C 
DIP-5915N YGL003C 
DIP-5912N YLR148W 
DIP-5910N YLR396C 
DIP-590N YDL165W 
DIP-5907N YKL119C 
DIP-5904N YFL024C 
DIP-5903N YDR027C 
DIP-5902N YJL029C 
DIP-5901N YGL006W 
DIP-5900N YBL017C 
DIP-589N YHR166C 
DIP-5899N YDL235C 
DIP-5898N YJL054W 
DIP-5897N YDL028C 
DIP-5889N YIL126W 
DIP-5888N YHR069C 
DIP-5887N YLR398C 
DIP-5882N YMR023C 
DIP-5881N YGL241W 
DIP-5880N YKL108W 
DIP-5875N YLR394W 
DIP-5870N YBR079C 
DIP-5869N YGR258C 
DIP-5868N YMR078C 
DIP-5867N YDR303C 
DIP-5860N YNL307C 
DIP-5859N YJR104C 
DIP-5856N YLL041C 
DIP-5853N YKL148C 
DIP-5852N YFR040W 
DIP-5851N YJL098W 
DIP-5850N YDL047W 
DIP-5845N YHR072W-A 
DIP-5844N YDR498C 
DIP-5843N YOR310C 
DIP-5830N YLR032W 
DIP-5829N YGL087C 
DIP-5828N YPL065W 
DIP-5827N YCL008C 
DIP-5821N YAR002W 
DIP-5820N YOR204W 
DIP-5819N YDR101C 
DIP-5818N YJR042W 
DIP-5817N YBL047C 
DIP-5816N YNL317W 
DIP-5815N YPL085W 
DIP-5813N YDR246W 
DIP-5812N YDL003W 
DIP-5811N YER173W 
DIP-5810N YML054C 
DIP-580N YDR382W 
DIP-5809N YOR349W 
DIP-5808N YAL007C 
DIP-5807N YBR156C 
DIP-5806N YEL020W-A 
DIP-5805N YLR055C 
DIP-5804N YHR071W 
DIP-5803N YNL289W 
DIP-5802N YMR059W 
DIP-5801N YOR005C 
DIP-5783N YPL122C 
DIP-5779N YDL020C 
DIP-5778N YER096W 
DIP-5775N YOR156C 
DIP-5774N YMR273C 
DIP-5761N YAL029C 
DIP-5760N YOR029W 
DIP-5759N YHR028C 
DIP-5758N YGR050C 
DIP-5757N YGR034W 
DIP-5756N YFL010W-A 
DIP-5755N YDR231C 
DIP-5754N YBR229C 
DIP-5753N YBR011C 
DIP-5750N YNL090W 
DIP-5749N YLR342W 
DIP-5748N YGL162W 
DIP-5734N YKL085W 
DIP-5733N YIR023W 
DIP-5728N YAR019C 
DIP-5727N YDR296W 
DIP-5725N YDR009W 
DIP-5711N YNL051W 
DIP-5710N YLR217W 
DIP-5709N YJR001W 
DIP-5708N YDR066C 
DIP-5707N YBR120C 
DIP-5706N YJR067C 
DIP-5705N YDR196C 
DIP-5704N YDR178W 
DIP-5703N YDL129W 
DIP-5702N YBR220C 
DIP-5701N YBR185C 
DIP-5700N YAR047C 
DIP-5699N YAL045C 
DIP-5698N YPL193W 
DIP-5697N YJR031C 
DIP-5696N YGL042C 
DIP-5695N YJR030C 
DIP-5694N YJR011C 
DIP-5693N YJR008W 
DIP-5692N YJR004C 
DIP-5691N YJL212C 
DIP-5690N YKL222C 
DIP-5689N YJL202C 
DIP-5688N YJL191W 
DIP-5687N YJL153C 
DIP-5686N YMR212C 
DIP-5685N YJL134W 
DIP-5684N YJL131C 
DIP-5683N YIR013C 
DIP-5682N YJL099W 
DIP-5681N YER087C-B 
DIP-5680N YJL075C 
DIP-5679N YJL071W 
DIP-5678N YDR504C 
DIP-5677N YDR374C 
DIP-5676N YDR250C 
DIP-5675N YBL100C 
DIP-5674N YJL070C 
DIP-5673N YHL024W 
DIP-5672N YJL063C 
DIP-5671N YJL026W 
DIP-5670N YBR070C 
DIP-5668N YJL010C 
DIP-5667N YIR022W 
DIP-5666N YIR016W 
DIP-5665N YIL158W 
DIP-5664N YIL154C 
DIP-5663N YIL153W 
DIP-5662N YIL134W 
DIP-5661N YIL121W 
DIP-5660N YOL116W 
DIP-5659N YDR254W 
DIP-5658N YOR032C 
DIP-5657N YIL108W 
DIP-5656N YNL161W 
DIP-5655N YBR255W 
DIP-5654N YKL191W 
DIP-5653N YIL103W 
DIP-5652N YIL098C 
DIP-5651N YPL227C 
DIP-5650N YIL092W 
DIP-5649N YIL068C 
DIP-5648N YIL064W 
DIP-5647N YIL054W 
DIP-5646N YCL035C 
DIP-5645N YBR291C 
DIP-5644N YBR277C 
DIP-5643N YBR096W 
DIP-5642N YAL014C 
DIP-5641N YMR313C 
DIP-5640N YIL026C 
DIP-5639N YOR352W 
DIP-5638N YIL023C 
DIP-5637N YMR222C 
DIP-5636N YIL016W 
DIP-5635N YPL258C 
DIP-5634N YPR056W 
DIP-5633N YHR201C 
DIP-5632N YKR029C 
DIP-5630N YDL164C 
DIP-5629N YIL091C 
DIP-5628N YHR169W 
DIP-5627N YER147C 
DIP-5626N YDR287W 
DIP-5625N YHR163W 
DIP-5624N YNL193W 
DIP-5623N YHR151C 
DIP-5622N YHR147C 
DIP-5621N YNL291C 
DIP-5620N YNL005C 
DIP-5619N YHR123W 
DIP-5618N YHR117W 
DIP-5617N YOR175C 
DIP-5616N YOL002C 
DIP-5615N YML131W 
DIP-5614N YLR136C 
DIP-5613N YLR112W 
DIP-5612N YLL054C 
DIP-5611N YKR032W 
DIP-5610N YKL175W 
DIP-5609N YJL174W 
DIP-5608N YJL012C 
DIP-5607N YIR021W 
DIP-5606N YGR215W 
DIP-5605N YGR110W 
DIP-5604N YGR031W 
DIP-5603N YGL018C 
DIP-5602N YFR027W 
DIP-5600N YDL037C 
DIP-55N YJL140W 
DIP-5599N YDL015C 
DIP-5598N YCR044C 
DIP-5597N YHR109W 
DIP-5596N YDL225W 
DIP-5595N YLR365W 
DIP-5594N YHR096C 
DIP-5593N YHR094C 
DIP-5592N YHR074W 
DIP-5591N YHR063C 
DIP-5590N YHR062C 
DIP-5589N YFL067W 
DIP-5588N YKR089C 
DIP-5587N YHR045W 
DIP-5586N YHR043C 
DIP-5585N YPR203W 
DIP-5584N YLR344W 
DIP-5583N YLR309C 
DIP-5582N YLR164W 
DIP-5581N YBR179C 
DIP-5580N YHR036W 
DIP-557N YML016C 
DIP-5579N YLR350W 
DIP-5578N YLR346C 
DIP-5577N YLR262C 
DIP-5576N YGL106W 
DIP-5575N YHR019C 
DIP-5574N YPR004C 
DIP-5573N YHR011W 
DIP-5572N YHL036W 
DIP-5571N YOR107W 
DIP-5570N YFR045W 
DIP-5569N YLL031C 
DIP-5568N YHL001W 
DIP-5567N YGR289C 
DIP-5566N YJL172W 
DIP-5565N YGR283C 
DIP-5564N YGR276C 
DIP-5563N YGR271W 
DIP-5562N YNR036C 
DIP-5561N YGR254W 
DIP-5560N YOR225W 
DIP-5559N YGR250C 
DIP-5558N YGR247W 
DIP-5557N YOR389W 
DIP-5556N YGR223C 
DIP-5555N YPL056C 
DIP-5554N YML120C 
DIP-5553N YGR214W 
DIP-5552N YGR209C 
DIP-5551N YGR199W 
DIP-5550N YGR193C 
DIP-5549N YGR191W 
DIP-5548N YGR185C 
DIP-5547N YGR181W 
DIP-5546N YJL035C 
DIP-5545N YHR121W 
DIP-5544N YGR177C 
DIP-5543N YMR319C 
DIP-5542N YIL162W 
DIP-5541N YGR168C 
DIP-5540N YPL265W 
DIP-5539N YGR165W 
DIP-5538N YNL053W 
DIP-5537N YGR159C 
DIP-5536N YDR413C 
DIP-5535N YGR145W 
DIP-5534N YGR142W 
DIP-5533N YMR265C 
DIP-5532N YGR141W 
DIP-5531N YGL138C 
DIP-5530N YGR121C 
DIP-5529N YKL180W 
DIP-5527N YFR018C 
DIP-5526N YGR105W 
DIP-5525N YJL213W 
DIP-5524N YGR101W 
DIP-5523N YGR251W 
DIP-5522N YNL081C 
DIP-5521N YGR071C 
DIP-551N YIL033C 
DIP-5519N YGR065C 
DIP-5518N YGR054W 
DIP-5517N YJL086C 
DIP-5516N YGR052W 
DIP-5515N YGR045C 
DIP-5514N YPL251W 
DIP-5513N YGR041W 
DIP-5512N YOR118W 
DIP-5511N YOR031W 
DIP-5510N YGR026W 
DIP-550N YKL166C 
DIP-5509N YGR023W 
DIP-5508N YGR016W 
DIP-5507N YGR013W 
DIP-5506N YGR003W 
DIP-5505N YHL020C 
DIP-5504N YPL179W 
DIP-5503N YPL188W 
DIP-5502N YPL156C 
DIP-5501N YOR140W 
DIP-5500N YIL057C 
DIP-549N YPL203W 
DIP-5499N YIL052C 
DIP-5498N YNR064C 
DIP-5497N YGL156W 
DIP-5496N YGL139W 
DIP-5495N YAL022C 
DIP-5494N YOR377W 
DIP-5493N YOR162C 
DIP-5492N YMR072W 
DIP-5491N YJR069C 
DIP-5490N YJL032W 
DIP-548N YJL164C 
DIP-5489N YIL031W 
DIP-5488N YER184C 
DIP-5487N YEL038W 
DIP-5486N YDR092W 
DIP-5485N YCR035C 
DIP-5484N YBL009W 
DIP-5483N YGL124C 
DIP-5482N YPR194C 
DIP-5481N YGL113W 
DIP-5480N YNL016W 
DIP-5479N YGL102C 
DIP-5478N YGL098W 
DIP-5477N YGL090W 
DIP-5476N YGL074C 
DIP-5475N YKL150W 
DIP-5474N YJR162C 
DIP-5473N YJL190C 
DIP-5472N YJL182C 
DIP-5471N YER181C 
DIP-5470N YER109C 
DIP-5469N YDR340W 
DIP-5468N YDR286C 
DIP-5467N YDR079W 
DIP-5466N YDR067C 
DIP-5465N YDR056C 
DIP-5464N YDL219W 
DIP-5463N YDL183C 
DIP-5462N YBR167C 
DIP-5461N YBR157C 
DIP-5460N YBR089W 
DIP-5459N YAR064W 
DIP-5458N YOL080C 
DIP-5457N YGL054C 
DIP-5456N YGL052W 
DIP-5455N YGR004W 
DIP-5454N YDR538W 
DIP-5453N YDL218W 
DIP-5452N YGR257C 
DIP-5451N YGL032C 
DIP-5450N YGL029W 
DIP-5449N YNL231C 
DIP-5448N YOL062C 
DIP-5447N YFR049W 
DIP-5446N YFR013W 
DIP-5445N YLR395C 
DIP-5444N YBR056W 
DIP-5443N YFR007W 
DIP-5442N YFR003C 
DIP-5441N YLR415C 
DIP-5440N YFL065C 
DIP-543N YKL211C 
DIP-5439N YOR366W 
DIP-5438N YFL052W 
DIP-5437N YKL026C 
DIP-5436N YLR349W 
DIP-5435N YDR435C 
DIP-5434N YIL077C 
DIP-5433N YFL030W 
DIP-5432N YKL195W 
DIP-5431N YFL027C 
DIP-542N YER090W 
DIP-5429N YGR169C 
DIP-5428N YFL022C 
DIP-5427N YFL020C 
DIP-5426N YJR051W 
DIP-5425N YKL189W 
DIP-5424N YFL011W 
DIP-5423N YFL002C 
DIP-5422N YER186C 
DIP-5421N YJL125C 
DIP-5420N YKL124W 
DIP-5419N YPL071C 
DIP-5418N YER169W 
DIP-5417N YKL120W 
DIP-5416N YJL170C 
DIP-5415N YER153C 
DIP-5414N YER152C 
DIP-5413N YKL034W 
DIP-5412N YIL040W 
DIP-5411N YIL056W 
DIP-5410N YDL054C 
DIP-5409N YER140W 
DIP-5408N YBR099C 
DIP-5407N YER129W 
DIP-5406N YER128W 
DIP-5405N YOR340C 
DIP-5404N YER176W 
DIP-5403N YKL055C 
DIP-5402N YER106W 
DIP-5401N YGL065C 
DIP-5400N YDR459C 
DIP-5399N YDL036C 
DIP-5398N YER082C 
DIP-5397N YPR149W 
DIP-5396N YPR134W 
DIP-5395N YPR016C 
DIP-5394N YPL234C 
DIP-5393N YPL233W 
DIP-5392N YOR387C 
DIP-5391N YOR318C 
DIP-5390N YOR300W 
DIP-5389N YOR263C 
DIP-5388N YOR258W 
DIP-5387N YOR246C 
DIP-5386N YOR222W 
DIP-5385N YOR150W 
DIP-5384N YKR073C 
DIP-5383N YIL044C 
DIP-5382N YGR293C 
DIP-5381N YGR180C 
DIP-5380N YGR084C 
DIP-5379N YGL110C 
DIP-5378N YGL039W 
DIP-5377N YFR053C 
DIP-5376N YER145C 
DIP-5375N YDR531W 
DIP-5374N YDR512C 
DIP-5373N YDR483W 
DIP-5372N YDR343C 
DIP-5371N YDR331W 
DIP-5370N YDR306C 
DIP-536N YBR109C 
DIP-5369N YDR266C 
DIP-5368N YDR194C 
DIP-5367N YDR012W 
DIP-5366N YDL168W 
DIP-5365N YCR072C 
DIP-5364N YBR243C 
DIP-5363N YBR241C 
DIP-5362N YBR240C 
DIP-5361N YBR168W 
DIP-5360N YBR107C 
DIP-5359N YBR065C 
DIP-5358N YBR042C 
DIP-5357N YBR018C 
DIP-5356N YAL060W 
DIP-5355N YGR091W 
DIP-5354N YFR015C 
DIP-5353N YER077C 
DIP-5352N YPL257W 
DIP-5351N YDR366C 
DIP-5350N YCL007C 
DIP-534N YCR088W 
DIP-5349N YLR214W 
DIP-5348N YER069W 
DIP-5347N YPL180W 
DIP-5346N YER067W 
DIP-5345N YPR125W 
DIP-5344N YPL212C 
DIP-5343N YDL084W 
DIP-5342N YER061C 
DIP-5341N YOR392W 
DIP-5340N YER053C 
DIP-5339N YKR079C 
DIP-5338N YER037W 
DIP-5337N YMR310C 
DIP-5336N YER081W 
DIP-5335N YER051W 
DIP-5334N YPL205C 
DIP-5333N YER048C 
DIP-5332N YGR206W 
DIP-5331N YER026C 
DIP-5330N YOL142W 
DIP-5329N YPL053C 
DIP-5328N YPL011C 
DIP-5327N YOR388C 
DIP-5326N YOR336W 
DIP-5325N YOR334W 
DIP-5324N YOR143C 
DIP-5323N YOR072W 
DIP-5322N YOL022C 
DIP-5321N YNL235C 
DIP-5320N YNL211C 
DIP-5319N YNL073W 
DIP-5318N YNL006W 
DIP-5317N YMR244W 
DIP-5316N YMR118C 
DIP-5315N YMR114C 
DIP-5314N YMR058W 
DIP-5313N YML082W 
DIP-5312N YLR331C 
DIP-5311N YKR093W 
DIP-5310N YKL141W 
DIP-5309N YKL051W 
DIP-5308N YJL142C 
DIP-5307N YIL078W 
DIP-5306N YHR116W 
DIP-5305N YHL005C 
DIP-5304N YGR090W 
DIP-5302N YGL129C 
DIP-5301N YGL027C 
DIP-5300N YFR038W 
DIP-5299N YEL012W 
DIP-5298N YDR069C 
DIP-5297N YBR047W 
DIP-5296N YBL065W 
DIP-5295N YER004W 
DIP-5294N YDL202W 
DIP-5293N YJL120W 
DIP-5292N YPL112C 
DIP-5291N YIR034C 
DIP-5290N YPL139C 
DIP-5289N YIL136W 
DIP-5288N YEL048C 
DIP-5287N YEL047C 
DIP-5286N YLR250W 
DIP-5285N YJL152W 
DIP-5284N YEL042W 
DIP-5283N YKL009W 
DIP-5282N YHR080C 
DIP-5281N YEL020C 
DIP-5280N YEL018W 
DIP-5279N YEL016C 
DIP-5278N YGR107W 
DIP-5277N YEL005C 
DIP-5276N YDR541C 
DIP-5275N YDR536W 
DIP-5274N YDR534C 
DIP-5273N YDR524C 
DIP-5272N YDR514C 
DIP-5271N YDR513W 
DIP-5270N YDR506C 
DIP-5269N YIL135C 
DIP-5268N YDR488C 
DIP-5267N YGR245C 
DIP-5266N YDR473C 
DIP-5265N YJR021C 
DIP-5264N YDR442W 
DIP-5263N YDR431W 
DIP-5262N YNR059W 
DIP-5261N YDR427W 
DIP-5260N YJR110W 
DIP-525N YCL040W 
DIP-5259N YJR089W 
DIP-5258N YKR053C 
DIP-5257N YDR403W 
DIP-5256N YPL108W 
DIP-5255N YFR051C 
DIP-5254N YOR382W 
DIP-5253N YDR038C 
DIP-5252N YDR380W 
DIP-5251N YDR371W 
DIP-5250N YDR370C 
DIP-5249N YMR296C 
DIP-5248N YDR365C 
DIP-5247N YGL079W 
DIP-5246N YDR350C 
DIP-5245N YLR099C 
DIP-5244N YDR349C 
DIP-5243N YDR346C 
DIP-5242N YMR074C 
DIP-5241N YDR332W 
DIP-5240N YDR323C 
DIP-5239N YHR189W 
DIP-5238N YHR142W 
DIP-5237N YGR036C 
DIP-5236N YFR054C 
DIP-5235N YFL015C 
DIP-5234N YER035W 
DIP-5233N YDR478W 
DIP-5232N YDL096C 
DIP-5231N YDL067C 
DIP-5230N YDL061C 
DIP-5229N YDL053C 
DIP-5228N YDL050C 
DIP-5227N YDL026W 
DIP-5226N YPL170W 
DIP-5225N YKR050W 
DIP-5224N YKL104C 
DIP-5223N YDR116C 
DIP-5222N YDR304C 
DIP-52225N YBL071W-A 
DIP-52223N YKR035W-A 
DIP-5221N YDR300C 
DIP-5220N YIL131C 
DIP-5219N YDR363W 
DIP-5218N YDR275W 
DIP-5217N YDR509W 
DIP-5216N YOR308C 
DIP-5215N YOR214C 
DIP-5214N YDR263C 
DIP-5213N YDR251W 
DIP-5212N YDR249C 
DIP-5211N YGL066W 
DIP-5210N YNR039C 
DIP-5209N YDR205W 
DIP-5208N YOR134W 
DIP-5207N YPL235W 
DIP-5206N YJR080C 
DIP-5205N YOR297C 
DIP-5204N YDR158W 
DIP-5203N YDR155C 
DIP-5202N YDR120C 
DIP-5201N YLR095C 
DIP-5200N YDR072C 
DIP-5199N YNL160W 
DIP-5198N YDR105C 
DIP-5197N YDR042C 
DIP-5196N YPR136C 
DIP-5195N YPL102C 
DIP-5194N YOR009W 
DIP-5193N YMR064W 
DIP-5192N YIR026C 
DIP-5191N YIL045W 
DIP-5190N YGR295C 
DIP-518N R0030W 
DIP-5189N YGR124W 
DIP-5188N YGL125W 
DIP-5187N YFR055W 
DIP-5186N YFR046C 
DIP-5185N YFR021W 
DIP-5184N YER043C 
DIP-5183N YER038C 
DIP-5182N YDR342C 
DIP-5181N YDR023W 
DIP-5179N YBR180W 
DIP-5178N YDR034C 
DIP-5177N YDR030C 
DIP-5176N YBL092W 
DIP-5175N YDR479C 
DIP-5174N YDR018C 
DIP-5173N YDR006C 
DIP-5172N YDL243C 
DIP-5171N YLR242C 
DIP-5170N YDL238C 
DIP-5169N YLR085C 
DIP-5168N YDL231C 
DIP-5167N YKR088C 
DIP-5166N YEL064C 
DIP-5165N YBL098W 
DIP-5164N YDL209C 
DIP-5163N YDL196W 
DIP-5162N YDL094C 
DIP-5161N YGR062C 
DIP-5160N YBR212W 
DIP-5159N YDL167C 
DIP-5158N YOR321W 
DIP-5157N YOR309C 
DIP-5156N YOL118C 
DIP-5155N YNL280C 
DIP-5154N YJL175W 
DIP-5153N YJL076W 
DIP-5152N YGL120C 
DIP-5151N YFL001W 
DIP-5150N YDR307W 
DIP-5148N YAL066W 
DIP-5147N YAR002C-A 
DIP-5146N YBR066C 
DIP-5145N YBR076W 
DIP-5144N YBR161W 
DIP-5143N YBR174C 
DIP-5142N YBR293W 
DIP-5141N YCL005W 
DIP-5140N YCL045C 
DIP-5139N YCL050C 
DIP-5138N YCR094W 
DIP-5137N YDL046W 
DIP-5136N YDL052C 
DIP-5135N YDL075W 
DIP-5134N YDL208W 
DIP-5133N YDR005C 
DIP-5132N YDR010C 
DIP-5131N YDR031W 
DIP-5130N YDR175C 
DIP-512N YCR084C 
DIP-5129N YDR226W 
DIP-5128N YDR269C 
DIP-5127N YDR361C 
DIP-5126N YDR438W 
DIP-5124N YDR500C 
DIP-5123N YDR526C 
DIP-5122N YEL008W 
DIP-5121N YEL013W 
DIP-5119N YEL075C 
DIP-5118N YER058W 
DIP-5117N YER178W 
DIP-5116N YFR028C 
DIP-5115N YGL045W 
DIP-5114N YGL069C 
DIP-5113N YGL119W 
DIP-5112N YGL157W 
DIP-5111N YGL171W 
DIP-5110N YGL217C 
DIP-510N YKL190W 
DIP-5109N YGL222C 
DIP-5108N YGL225W 
DIP-5107N YGR018C 
DIP-5106N YGR042W 
DIP-5105N YGR064W 
DIP-5104N YGR166W 
DIP-5103N YGR263C 
DIP-5102N YHL033C 
DIP-5101N YHR049W 
DIP-5100N YHR079C-A 
DIP-509N YGL163C 
DIP-5099N YHR130C 
DIP-5098N YIL096C 
DIP-5097N YIL137C 
DIP-5096N YIR003W 
DIP-5095N YJL107C 
DIP-5094N YJL192C 
DIP-5093N YJR058C 
DIP-5092N YJR123W 
DIP-5091N YKL076C 
DIP-5090N YKL111C 
DIP-5089N YKL138C 
DIP-5088N YKR040C 
DIP-5087N YKR087C 
DIP-5086N YKR105C 
DIP-5085N YLL065W 
DIP-5084N YLR059C 
DIP-5083N YLR066W 
DIP-5082N YLR092W 
DIP-5080N YLR205C 
DIP-5079N YLR248W 
DIP-5078N YLR283W 
DIP-5077N YLR333C 
DIP-5076N YLR379W 
DIP-5075N YLR413W 
DIP-5074N YLR420W 
DIP-5073N YML013W 
DIP-5072N YML123C 
DIP-5071N YML126C 
DIP-5070N YMR067C 
DIP-5069N YMR160W 
DIP-5068N YMR202W 
DIP-5067N YMR253C 
DIP-5066N YMR278W 
DIP-5065N YNL008C 
DIP-5064N YNL109W 
DIP-5063N YNL144C 
DIP-5062N YNL215W 
DIP-5061N YNL241C 
DIP-5060N YOL072W 
DIP-5059N YOL101C 
DIP-5058N YOR189W 
DIP-5057N YPL052W 
DIP-5056N YPL092W 
DIP-5055N YPR003C 
DIP-5054N YPR114W 
DIP-5053N YPR130C 
DIP-5052N YJR099W 
DIP-5051N YBR271W 
DIP-5050N YEL059W 
DIP-5049N YJR130C 
DIP-5048N YBR041W 
DIP-5047N YDL153C 
DIP-5046N YDR341C 
DIP-5045N YDL139C 
DIP-5044N YJR144W 
DIP-5043N YJR108W 
DIP-5042N YJR012C 
DIP-5041N YJL208C 
DIP-5040N YKL102C 
DIP-5039N YDL128W 
DIP-5038N YDL121C 
DIP-5037N YJL090C 
DIP-5036N YHR033W 
DIP-5035N YHL004W 
DIP-5034N YGL263W 
DIP-5033N YGL179C 
DIP-5032N YCL069W 
DIP-5031N YCL044C 
DIP-5030N YLR040C 
DIP-5029N YDL114W 
DIP-5028N YDL104C 
DIP-5027N YPL252C 
DIP-5026N YGL055W 
DIP-5025N YDL093W 
DIP-5024N YDL091C 
DIP-5023N YDL085W 
DIP-5022N YGL063W 
DIP-5021N YOR311C 
DIP-5020N YBR226C 
DIP-5019N YLL051C 
DIP-5018N YDR505C 
DIP-5017N YDL044C 
DIP-5016N YIR002C 
DIP-5015N YDL041W 
DIP-5014N YDL024C 
DIP-5013N YLR443W 
DIP-5012N YJL096W 
DIP-5011N YBL080C 
DIP-5010N YCR100C 
DIP-5009N YHR148W 
DIP-5008N YGR262C 
DIP-5007N YPL027W 
DIP-5006N YHL029C 
DIP-5005N YCR095C 
DIP-5004N YOR281C 
DIP-5003N YKL077W 
DIP-5002N YER019W 
DIP-5001N YCR068W 
DIP-5000N YCR060W 
DIP-4999N YCR052W 
DIP-4998N YCR048W 
DIP-4997N YNL282W 
DIP-4996N YDL049C 
DIP-4995N YCR046C 
DIP-4994N YJL031C 
DIP-4993N YCR065W 
DIP-4992N YCR041W 
DIP-4991N YCR038C 
DIP-4990N YCR036W 
DIP-4989N YJR126C 
DIP-4988N YJL068C 
DIP-4987N YCR003W 
DIP-4986N YOR241W 
DIP-4985N YCR001W 
DIP-4984N YOR209C 
DIP-4983N YCL076W 
DIP-4982N YCL058C 
DIP-4981N YGL036W 
DIP-4980N YLR354C 
DIP-4979N YER189W 
DIP-4978N YCL043C 
DIP-4977N YDR516C 
DIP-4976N YCL038C 
DIP-4975N YPR076W 
DIP-4974N YCL031C 
DIP-4973N YCL025C 
DIP-4972N YCL022C 
DIP-4971N YJR092W 
DIP-4970N YIL104C 
DIP-4969N YCL014W 
DIP-4968N YML089C 
DIP-4967N YLR137W 
DIP-4966N YBR296C 
DIP-4965N YBR288C 
DIP-4964N YBR285W 
DIP-4963N YLR311C 
DIP-4962N YBR283C 
DIP-4961N YBR282W 
DIP-4960N YIL006W 
DIP-4959N YNL004W 
DIP-4958N YFL047W 
DIP-4957N YER093C 
DIP-4956N YPR031W 
DIP-4955N YBR266C 
DIP-4954N YBR264C 
DIP-4953N YML018C 
DIP-4952N YBR263W 
DIP-4951N YBR261C 
DIP-4950N YBR260C 
DIP-4949N YLL037W 
DIP-4948N YBR246W 
DIP-4947N YBR233W 
DIP-4946N YBR230C 
DIP-4945N YBR223C 
DIP-4944N YBR213W 
DIP-4943N YBR203W 
DIP-4942N YHR137W 
DIP-4941N YER078C 
DIP-4940N YBR184W 
DIP-4939N YBR178W 
DIP-4938N YCL057W 
DIP-4937N YIL027C 
DIP-49371N YDR294C 
DIP-4936N YBR162W-A 
DIP-4935N YOL028C 
DIP-4934N YNL217W 
DIP-4933N YBR192W 
DIP-4932N YBR162C 
DIP-4931N YDR111C 
DIP-4930N YBR158W 
DIP-4929N YFL023W 
DIP-4928N YNL128W 
DIP-4927N YDL211C 
DIP-4926N YBR149W 
DIP-4925N YIL070C 
DIP-4924N YBR146W 
DIP-4923N YBR139W 
DIP-4922N YER087W 
DIP-4921N YLR194C 
DIP-4920N YLR074C 
DIP-4919N YHL021C 
DIP-4918N YBR101C 
DIP-4917N YKR106W 
DIP-4916N YBR093C 
DIP-4915N YBR090C 
DIP-4914N YBR074W 
DIP-4913N YOL109W 
DIP-4912N YBR069C 
